,id,relationship_type,first_name,last_name,address_line_1,address_line_2,address_city,address_state,address_zipcode,address_lat,address_lng,gender,race,marital_status,us_citizen,phone_number,dob
188,188,2,Douglas,Scott,404 Dewey Street,,Woodford,VT,05201,42.868576,-73.20618,0,0,Divorced,1,8749041875,1948-01-24
189,189,3,Laura,Boyd,8502 Madrone Avenue,,Louisville,KY,40258,38.1286407,-85.8678042,1,1,Divorced,0,1154270797,1976-07-15
190,190,3,Kimberly,Atkins,5242 Thornton Lane,,Panama City,FL,32404,30.126486,-85.593897,1,0,Widowed,0,1250599432,1999-04-18
191,191,2,Lakisha,Alliston,3901 Old Seward Highway,#STE 000016,Anchorage,AK,99503,61.1853511,-149.8649285,1,1,Single,0,9813915502,1941-09-14
192,192,3,Sherri,Gibbs,1333 Kenyon Street Northwest,,Washington,DC,20010,38.930001,-77.0309709,1,4,Married,0,6607126147,1948-05-16
193,193,3,Brandon,Boehm,386 Daniels Road,,New Haven,VT,05472,44.114323,-73.1911159,0,3,Widowed,0,0357263628,1996-09-03
194,194,2,Mark,Ramos,2008 North Shannon Drive,#9,Fayetteville,AR,72703,36.0886151,-94.17334470000002,0,2,Separated,0,5561716421,1985-03-18
195,195,3,Priscilla,Johnson,4329 Howe Street,,Oakland,CA,94611,37.83019,-122.249552,0,0,Widowed,0,2132537853,1970-07-23
196,196,3,Jacob,Mcculloch,619 West 19th Avenue,,Anchorage,AK,99503,61.2031692,-149.8950954,0,1,Widowed,1,7627059797,1962-12-27
197,197,0,Robert,Hermes,90 Mountain Street,,Bristol,VT,05443,44.140656,-73.07712599999999,1,1,Separated,1,1562552281,1962-01-02
198,198,3,Donna,Baird,11225 West 79th Drive,,Arvada,CO,80005,39.840784,-105.124533,0,4,Married,0,3440186126,1981-12-06
199,199,2,Yvette,Marin,1169 East Hopkins Avenue,,Aspen,CO,81611,39.1878728,-106.8107521,1,0,Divorced,1,2559968727,1952-06-07
200,200,2,Ashleigh,Meyers,6080 Frontier Lane,,Nashville,TN,37211,36.030597,-86.73436,0,4,Divorced,0,1179899487,1946-08-19
201,201,2,Ida,Kuhl,10996 Largo Drive,,Savannah,GA,31419,31.99178,-81.14366799999999,1,2,Married,1,3598889432,1949-05-13
202,202,2,John,Ball,56 Channing Drive,,Manchester,CT,06040,41.76718959999999,-72.5616813,1,1,Divorced,1,8721254733,1952-05-06
203,203,3,Maria,Frandsen,224 Charter Oak Street,,Manchester,CT,06040,41.763241,-72.51020799999999,1,0,Separated,0,5420849816,1974-05-22
204,204,1,Marian,Strickland,5856 Parfet Court,,Arvada,CO,80004,39.80326,-105.121486,0,2,Separated,1,4956104640,1969-10-07
205,205,3,James,Hart,60 Montgomery Street,#3,Springfield,MA,01151,42.1564515,-72.4948435,0,3,Widowed,1,7834916354,1971-03-06
206,206,1,Charles,Tolar,100 Fenwick Village Drive,,Savannah,GA,31419,32.0244412,-81.23017689999999,0,4,Separated,0,6946065132,1956-11-17
207,207,0,Eleanor,Kowalski,6016 Northwest 27th Street,,Oklahoma City,OK,73127,35.497661,-97.62427079999999,0,2,Married,0,3719512424,1972-07-15
208,208,2,Martha,Hudak,241 Methuen Street,,Lowell,MA,01850,42.6578963,-71.2970094,0,2,Widowed,1,2082136162,1958-04-23
209,209,1,Kennith,Rabb,12800 Saunders Road,,Anchorage,AK,99516,61.10499799999999,-149.746856,1,2,Separated,0,3584745407,1980-10-17
210,210,2,Jason,Egbert,632 Belmar Drive,,Edmond,OK,73025,35.7016024,-97.4912627,0,0,Single,1,7418426607,1953-08-19
211,211,2,Eleanor,Mullins,10383 Eagle River Lane,,Anchorage,AK,99577,61.31412899999999,-149.509103,1,4,Widowed,0,5921584472,1985-05-01
212,212,1,Emily,Thomas,23 Columbia Drive,,Manchester,CT,06042,41.808424,-72.481477,1,0,Separated,0,1466065168,1983-02-11
213,213,1,Judy,Sims,421 Madison Street Northeast,,Washington,DC,20011,38.9590441,-76.9999168,0,0,Divorced,1,2056387963,1977-01-13
214,214,2,Donita,Repp,1120 Mitchell Young Road,,Montgomery,AL,36108,32.327464,-86.44011599999999,1,4,Single,1,2598299282,1982-07-14
215,215,2,Angela,Welch,308 School Avenue,,Panama City,FL,32401,30.1532567,-85.616468,0,2,Married,0,9801868553,1993-04-12
216,216,3,Jeremy,Shurtz,34 Holyoke Road,,Manchester,CT,06040,41.753855,-72.498972,1,1,Separated,0,6052897403,1955-03-13
217,217,2,Kay,Ballard,77 Shadow Brook Estates,,South Hadley,MA,01075,42.2215649,-72.57858360000002,1,0,Widowed,1,6346941119,1964-05-11
218,218,1,Jose,Porter,86 Pine Street,#3,Cambridge,MA,02139,42.3655402,-71.09778589999999,1,1,Married,0,9648006238,1974-12-11
219,219,0,Donna,Rajan,4300 Woodley Square,,Montgomery,AL,36116,32.3269015,-86.2695368,1,0,Divorced,1,1128853859,1975-03-02
220,220,1,Richard,Sells,1124 Bluewillow Court,,Nashville,TN,37013,36.040783,-86.577798,0,1,Single,1,9175021173,1967-11-06
221,221,1,Verna,Helf,1732 27th Avenue,,Oakland,CA,94601,37.783431,-122.228238,0,2,Divorced,0,2899702830,1965-06-09
222,222,2,Warren,Welch,833 Williamson Road,,Montgomery,AL,36109,32.3955879,-86.22392699999999,0,2,Divorced,0,5383607667,1944-05-26
223,223,3,Alfredo,Fitzgerald,4940 Fuller Road,,Montgomery,AL,36110,32.42936,-86.21683519999999,1,0,Divorced,0,5490031400,1953-04-03
224,224,2,Scott,Porter,1304 Southwest 67th Street,,Oklahoma City,OK,73159,35.3978899,-97.53921899999999,0,3,Widowed,0,2222624208,1984-09-07
225,225,1,Brandon,Edwards,5119 Marla Drive,,Panama City,FL,32404,30.136822,-85.59763199999999,1,3,Widowed,1,7295649939,1942-10-20
226,226,2,Valerie,Overholt,5397 Wentworth Avenue,,Oakland,CA,94601,37.769842,-122.200969,1,2,Widowed,0,1020130633,1998-07-08
227,227,2,Tanna,Sturgill,10202 North 51st Drive,,Glendale,AZ,85302,33.578507,-112.169809,1,4,Divorced,0,6037535740,1950-06-20
228,228,3,James,Baker,20370 California 116,,Monte Rio,CA,95462,38.4677404,-123.0097631,1,0,Widowed,0,9909526836,1990-04-23
229,229,2,Caroline,Harrington,4807 North Grove Avenue,,Warr Acres,OK,73122,35.5203601,-97.6147122,1,4,Single,0,5276213374,1976-02-22
230,230,2,Elton,Parfitt,625 West Main Street,,Moore,OK,73160,35.3385119,-97.49585959999999,1,0,Married,0,6457040929,1992-10-18
231,231,3,Bertha,Leneave,28250 Dickens Avenue,,Hayward,CA,94544,37.626108,-122.072898,1,0,Married,0,6540987217,1995-08-12
232,232,1,Thomas,Wangberg,3959 Fairlands Drive,,Pleasanton,CA,94588,37.6992001,-121.8703701,1,3,Widowed,0,3795364080,1989-05-08
233,233,2,Veronica,Salter,9209 Eupora Court,,Jeffersontown,KY,40299,38.1970417,-85.58631430000001,0,3,Separated,1,1878623733,1995-01-13
234,234,0,Garrett,Mason,122 East Hayes Street,,Norman,OK,73069,35.232121,-97.445053,0,3,Married,1,3593370046,1962-02-05
235,235,2,Mark,Simonetti,1420 12th Street Northwest,,Washington,DC,20005,38.909211,-77.02838299999999,0,1,Divorced,1,5169018708,1953-05-04
236,236,2,Cory,Williams,1304 Northern Hills Road,,Norman,OK,73071,35.251327,-97.421738,0,1,Divorced,0,2840503856,1999-11-09
237,237,0,Mary,Schmidt,78 Cliffside Drive,D,Manchester,CT,06042,41.7952975,-72.48649,0,1,Separated,1,4590132036,1959-03-27
238,238,2,Bernice,Dudley,12013 Blue Moon Avenue,,Oklahoma City,OK,73162,35.5925518,-97.66579689999999,1,0,Widowed,1,3357411474,1995-12-22
239,239,3,Cynthia,Miller,3538 Mendenhall Court,,Pleasanton,CA,94588,37.6991919,-121.85909,1,0,Widowed,0,6178464267,1967-09-24
240,240,1,Jesus,Cunningham,3819 Dartmouth Avenue,,Nashville,TN,37215,36.115305,-86.839287,0,1,Single,0,8634689863,1949-11-18
241,241,0,Brian,Gendreau,449 Saratoga Lane,,Montgomery,AL,36117,32.3749619,-86.19708399999999,0,3,Divorced,0,5620454737,1959-11-08
242,242,0,Muriel,Alaibilla,1112 Flat Rock Road,,Louisville,KY,40245,38.251812,-85.43454,1,1,Widowed,0,7091457074,1998-05-16
243,243,3,Michael,Hein,4409 Star Jasmine Court,,Bakersfield,CA,93304,35.314966,-119.027406,1,1,Divorced,1,2527400100,1948-04-28
244,244,0,William,Proctor,15771 West 64th Avenue,,Arvada,CO,80403,39.8126444,-105.1768838,0,0,Divorced,0,0035264305,1968-08-01
245,245,1,Hilda,Turner,10332 Thuja Circle,,Anchorage,AK,99507,61.12733699999999,-149.854578,0,0,Married,0,5919047557,1972-05-08
246,246,0,Jeffery,Jacinto,720 East Muhammad Ali Boulevard,,Louisville,KY,40202,38.2491941,-85.7396682,1,1,Married,1,7001479757,1965-07-06
247,247,1,Melissa,Stricklin,60 Desousa Drive,,Manchester,CT,06040,41.7409259,-72.5619104,0,0,Single,0,0886793293,1997-08-15
248,248,3,Frances,Caruso,125 Connors Street,#516,Gardner,MA,01440,42.5738871,-71.9966865,1,2,Widowed,1,9687347621,1976-02-11
249,249,2,Peter,Beasley,1801 Dodge Trail,,Edmond,OK,73003,35.652667,-97.507481,0,3,Separated,0,7494314515,1983-06-10
250,250,2,Joanne,Raybon,95 Briarwood Drive,,Manchester,CT,06040,41.745751,-72.542544,1,4,Separated,1,6346775385,1999-07-20
251,251,2,Geraldine,Mencia,110 Allen Place,,Farmington,AR,72730,36.04627,-94.23044,1,1,Single,1,8485857144,1980-10-07
252,252,3,Connie,Towell,513 10th Street Southeast,,Washington,DC,20003,38.8822501,-76.9926471,1,1,Divorced,0,6799796951,1958-12-26
253,253,1,Dan,Moore,720 Southwest 2nd Street,,Moore,OK,73160,35.3362859,-97.4996421,1,3,Separated,0,9135002085,1950-05-12
254,254,0,Robert,Bowman,10723 Colonial Woods Court,,Louisville,KY,40223,38.2496439,-85.55717709999999,0,2,Married,0,1622953907,1995-06-28
255,255,3,Barbara,Corrieri,235 Brock Bridge Road,,Laurel,MD,20724,39.09828,-76.82574400000001,0,2,Separated,0,4585470056,1973-02-26
256,256,0,Brian,Smith,3377 Sandstone Court,,Pleasanton,CA,94588,37.680463,-121.860128,1,0,Widowed,1,8172476187,1947-10-14
257,257,2,Jeremy,Haggerty,900 North Leverett Avenue,#126,Fayetteville,AR,72701,36.0754825,-94.1696884,0,2,Widowed,1,5255275994,1962-08-24
258,258,0,Chester,Gwaltney,169 Avenida Drive,M,Berkeley,CA,94708,37.884824,-122.249694,1,1,Married,0,6465470512,1942-04-05
259,259,1,Thomas,Vara,942 Lewis Road,,,CA,95076,36.882406,-121.701963,1,1,Married,0,3894873045,1989-01-28
260,260,2,Debbie,Painter,89 Augusta Drive,#12,Fayetteville,AR,72703,36.1022185,-94.1582573,1,0,Married,0,6302243133,1974-03-03
261,261,3,Michael,Mason,712 Parkside Place Northeast,,Washington,DC,20019,38.90056149999999,-76.94897189999999,1,2,Widowed,0,9882086990,1971-06-28
262,262,1,Daniel,Hollifield,223 Goose Pond Road,,Fairfax,VT,05454,44.653053,-72.971587,0,4,Single,0,5743697240,1988-01-24
263,263,2,Dorothy,Morris,9302 West 58th Avenue,,Arvada,CO,80002,39.8010414,-105.1016134,0,3,Widowed,1,0045419413,1966-04-19
264,264,2,Howard,Blevins,736 Sicard Street Southeast,,Washington,DC,20003,38.8729038,-76.9949528,0,0,Separated,0,3441993053,1990-10-24
265,265,1,Jackie,Smithers,11 Eclipse Court,,Alameda,CA,94501,37.7823187,-122.2678109,1,4,Married,1,3383156223,1984-05-18
266,266,1,Queen,Bryson,5434 West Beck Lane,,Glendale,AZ,85306,33.6266139,-112.176412,1,4,Single,0,1141136120,1990-10-18
267,267,1,Lori,Wilhelm,168 Partridge Hill Road,,Charlton,MA,01507,42.1074662,-71.9277077,0,4,Single,1,1526977868,1989-08-27
268,268,1,Teresa,Mcnutt,1514 16th Street Southeast,,Washington,DC,20020,38.8708699,-76.981956,0,4,Divorced,1,3183339354,1945-11-04
269,269,1,Jamie,Stehle,394 Hilltop Lane,,Annapolis,MD,21403,38.961294,-76.500136,0,3,Divorced,0,9218604066,1945-12-10
270,270,1,Margaret,Johnson,8442 Everett Way,A,Arvada,CO,80005,39.850942,-105.096599,0,3,Widowed,0,8579712602,1948-03-12
271,271,3,Joyce,York,412 Virginia Avenue,,Louisville,KY,40222,38.2538807,-85.6152334,0,2,Separated,0,0662714446,1961-10-17
272,272,0,Willie,Stiles,6710 Quay Street,,Arvada,CO,80003,39.8184397,-105.0735438,0,2,Single,0,7731346358,1966-12-14
273,273,2,Cody,Blair,2017 North Hartford Drive,,Fayetteville,AR,72701,36.08820499999999,-94.1074905,1,1,Widowed,0,7083501370,1999-12-13
274,274,3,Alma,Faires,7002 Secrest Court,,Arvada,CO,80007,39.8236009,-105.1901759,1,1,Single,0,6480996291,1978-05-12
275,275,1,Sheila,Anderson,3551 North Georgetown Drive,,Montgomery,AL,36109,32.395641,-86.25322700000001,1,3,Single,0,4610924056,1944-05-08
276,276,3,Michelle,Gathers,981 Groton Long Point Road,,Groton,CT,06340,41.320335,-72.00249459999999,1,0,Single,0,2650328900,1965-06-14
277,277,3,Robert,Klingensmith,9110 North 63rd Drive,,Glendale,AZ,85302,33.569218,-112.195746,0,4,Separated,0,9685482747,1948-03-06
278,278,1,Eloise,Whitenton,45 Baldridge Road,,Annapolis,MD,21401,38.987035,-76.516648,0,3,Married,0,3650274854,1952-10-19
279,279,3,James,Phipps,382 Ocean Avenue,#1602,Revere,MA,02151,42.411366,-70.991801,1,1,Married,0,1495781562,1953-09-11
280,280,1,Joyce,Rush,10400 Royal Oak Road,,Oakland,CA,94605,37.7587409,-122.1349653,0,1,Married,1,7178404503,1962-03-25
281,281,1,Margie,Long,8112 Equestrian Drive,,Severn,MD,21144,39.123759,-76.664087,0,3,Divorced,1,9450294121,1961-09-16
282,282,0,David,Crain,236 Middle Turnpike East,,Manchester,CT,06040,41.783396,-72.51220599999999,1,3,Divorced,1,0650003651,1948-08-22
283,283,2,Joseph,Gilbert,2035 Ninth Street,R A,Berkeley,CA,94710,37.8676351,-122.2938418,0,3,Married,1,7860319571,1988-12-02
284,284,2,Bethany,Pigg,802 Madison Street Northwest,,Washington,DC,20011,38.9582381,-77.0244287,0,3,Divorced,0,2820623723,1955-09-17
285,285,1,Stephen,Nigro,12 Knox Street,,Manchester,CT,06040,41.774166,-72.527697,0,1,Widowed,0,2001041250,1964-05-02
286,286,1,Jill,Saunders,343 Daman Drive,,Montgomery,AL,36108,32.2999,-86.342286,0,1,Divorced,1,2593289227,1954-01-06
287,287,2,Kelly,Clarke,105 Hunt Club Court,,Savannah,GA,31406,31.9914487,-81.0716535,0,2,Married,0,1026934135,1961-02-02
288,288,0,Galen,Thompson,5912 North 48th Avenue,,Glendale,AZ,85301,33.5231022,-112.162186,0,2,Separated,1,0696290312,1961-10-20
289,289,0,James,Lopez,100 Fenwick Village Drive,,Savannah,GA,31419,32.0244412,-81.23017689999999,0,4,Married,0,4089948727,1980-03-10
290,290,0,Edward,Waddell,2631 Northrup Place,,Anchorage,AK,99508,61.1968802,-149.8365951,1,3,Divorced,1,5432304115,1991-05-11
291,291,2,Ruth,Faught,1990 Poplar Ridge Road,,Pasadena,MD,21122,39.130041,-76.457656,1,3,Separated,1,3484750559,1989-08-26
292,292,1,Jane,Parra,6 Oak Street,,Town of Rockingham,VT,05101,43.134108,-72.449474,1,0,Single,0,4205905117,1949-03-02
293,293,0,Craig,Specht,1300 Lemos Lane,,Fremont,CA,94539,37.546996,-121.951627,1,2,Separated,1,4866900714,1959-09-22
294,294,0,Faye,Clay,9457 Winfield Place,,Montgomery,AL,36117,32.341347,-86.14867799999999,1,3,Single,0,0514296855,1961-08-25
295,295,3,Greg,Sanders,10 South Main Street,,Fair Haven,VT,05743,43.588963,-73.26503,1,4,Divorced,0,8809131005,1975-08-01
296,296,0,Randy,Strange,103 Fenwick Village Drive,,Savannah,GA,31419,32.0244412,-81.23017689999999,1,1,Married,0,9888381625,1940-02-22
297,297,0,Marisol,Hurley,1124 Bluewillow Court,,Nashville,TN,37013,36.040783,-86.577798,0,2,Separated,0,8298577470,1956-01-15
298,298,3,Crystal,Foxworth,Tyndall Drive,,Tyndall Air Force Base,FL,32403,30.0714174,-85.5898305,0,0,Divorced,0,7605001193,1968-07-24
299,299,0,Jaime,Ramos,826 South Hancock Street,,Louisville,KY,40203,38.2408519,-85.744652,0,2,Divorced,0,8032749143,1981-03-02
300,300,1,Wayne,Shephard,4207 Ranch Drive,,Edmond,OK,73013,35.615131,-97.484859,0,0,Divorced,0,1784640712,1955-07-22
301,301,3,Edna,Curry,1709 Vineyard Trail,,Annapolis,MD,21401,39.011135,-76.533643,1,0,Married,0,0700449591,1967-04-17
302,302,0,Ruth,Bassett,8 Chandler Street,,Plymouth,MA,02360,41.7657751,-70.6331276,0,1,Married,1,3484200482,1988-07-17
303,303,0,Jennifer,Gordon,8391 West 52nd Avenue,,Arvada,CO,80002,39.79131900000001,-105.09057,0,2,Single,1,4857125051,1994-01-17
304,304,2,Daniel,Campbell,7405 River Park Drive,,Nashville,TN,37221,36.0581729,-86.974773,0,1,Widowed,0,4210879851,1961-04-03
305,305,1,Donnie,Denardo,11012 Eagles Cove Drive,,Louisville,KY,40241,38.306841,-85.54619,1,2,Widowed,1,6842371610,1994-12-22
306,306,0,Steve,Eaves,1904 Baker Court,,Panama City,FL,32401,30.166081,-85.690184,1,1,Separated,0,3312643043,1982-02-02
307,307,2,Karl,Westphalen,1734 Tamarack Street Northwest,,Washington,DC,20012,38.993375,-77.04060299999999,0,3,Single,0,5128081436,1958-03-22
308,308,1,Barbara,Berg,6225 West Citrus Way,,Glendale,AZ,85301,33.5293,-112.193887,0,3,Widowed,0,2236387247,1946-05-24
309,309,1,Robert,Cowles,7132 South Villa Avenue,,Oklahoma City,OK,73159,35.392665,-97.5569639,0,4,Separated,0,7614199862,1962-01-23
310,310,0,Douglas,Santiago,1693 Alice Court,,Annapolis,MD,21401,39.013495,-76.54615,0,1,Separated,1,6244371468,1991-06-28
311,311,2,Sanora,Shisler,801 Dale Road,,Glen Burnie,MD,21060,39.154758,-76.61469199999999,0,2,Single,1,0607277143,1949-09-11
312,312,2,Jason,Martin,689 Stableway Road,,Pike Road,AL,36064,32.354837,-86.076679,1,2,Divorced,1,1094766608,1968-04-12
313,313,3,Nancy,Swanson,7407 North 75th Drive,,Glendale,AZ,85303,33.54394670000001,-112.2209465,0,0,Divorced,0,5353240548,1965-02-12
314,314,3,Crystal,Korfhage,7419 West Hill Lane,,Glendale,AZ,85310,33.6856079,-112.216672,1,3,Widowed,0,5862490100,1981-05-05
315,315,0,Lorna,Peragine,8390 Alkire Street,,Arvada,CO,80005,39.849286,-105.1465489,0,3,Widowed,0,4248387873,1944-09-17
316,316,3,Jeremy,Geronimo,1431 King George Boulevard,#21-C,Savannah,GA,31419,31.9775273,-81.2259819,0,0,Married,0,3959320353,1964-06-05
317,317,1,Elsie,Vanetta,8380 Lockwood Road,,Pasadena,MD,21122,39.110554,-76.480541,1,3,Married,1,0242117570,1968-02-14
318,318,1,Melvin,Lapp,11655 West 81st Avenue,,Arvada,CO,80005,39.84356820000001,-105.1297584,0,0,Divorced,1,5761886210,1946-09-02
319,319,3,George,Rodriguez,2044 Bullard Street,,Montgomery,AL,36106,32.356948,-86.2778699,1,0,Widowed,0,8543068745,1947-04-07
320,320,0,Donald,Hodgkins,22219 Panama City Beach Parkway,,Panama City Beach,FL,32413,30.2620426,-85.96316709999999,1,1,Married,1,4182222571,1983-03-17
321,321,0,Dan,Koeneman,325 East 7th Street,,Edmond,OK,73034,35.6480391,-97.47550249999999,0,1,Separated,0,4452338438,1973-10-04
322,322,0,Robert,Bright,3652 East Blue Stone Drive,,Fayetteville,AR,72764,36.139309,-94.1078069,0,3,Widowed,0,6220431180,1967-05-14
323,323,3,Tracy,Conder,3340 Woodpark Drive,,Montgomery,AL,36116,32.306954,-86.265986,1,3,Married,0,8974069367,1976-03-25
324,324,1,Jackie,Hayzlett,2 Sotelo Avenue,,Piedmont,CA,94611,37.820272,-122.2195409,1,3,Married,0,2969695759,1955-06-24
325,325,1,Jasmine,Bejaran,6366 West Aurora Drive,,Glendale,AZ,85308,33.679912,-112.196732,0,1,Single,0,5510234068,1940-04-13
326,326,2,Nelson,Johnson,127 Andover Drive,,Savannah,GA,31405,32.02335,-81.099446,0,3,Married,1,3039661062,1943-01-03
327,327,1,Tanesha,Gomez,7737 Wynlakes Boulevard,,Montgomery,AL,36117,32.348508,-86.14822099999999,0,1,Married,0,4092103819,1963-03-02
328,328,2,Elizabeth,Fisher,24647 Patricia Court,,Hayward,CA,94541,37.669022,-122.065331,1,2,Widowed,1,1435745213,1960-08-02
329,329,1,Samuel,Heinlein,2713 Mitscher Road,,Washington,DC,20373,38.85952229999999,-77.00599009999999,1,3,Separated,0,6648861873,1946-01-06
330,330,0,Karen,Petty,175 Oak Street,,Manchester,CT,06040,41.7700323,-72.512125,1,4,Married,0,5482007673,1991-10-12
331,331,0,Christine,Ward,5208 Colorado Avenue Northwest,,Washington,DC,20011,38.95403,-77.03555,0,1,Single,1,6305309749,1963-10-05
332,332,0,Robert,William,1908 Newton Street Northeast,,Washington,DC,20018,38.9343024,-76.97761179999999,1,2,Single,1,6957700733,1975-11-07
333,333,3,Chris,Brown,4667 Benning Road Southeast,,Washington,DC,20019,38.8847377,-76.9355625,0,1,Married,1,5173659299,1964-04-22
334,334,0,Thomas,Potts,44 Downey Drive,,Manchester,CT,06040,41.7783645,-72.5762079,1,4,Widowed,0,7737697355,1986-03-15
335,335,0,Anthony,Warney,615 Florida Avenue,,Lynn Haven,FL,32444,30.24879199999999,-85.649453,1,1,Widowed,0,9436785025,1952-09-17
336,336,2,Johnny,Thompson,142 Ash Drive,,Montgomery,AL,36117,32.3629729,-86.0507669,1,0,Single,0,8776212997,1949-09-21
337,337,3,Shelley,Arnold,1710 Monroe Street Northeast,,Washington,DC,20018,38.933363,-76.98034799999999,1,2,Divorced,0,1829985628,1980-08-26
338,338,2,Katie,Fairbank,5740 North 59th Avenue,#1156,Glendale,AZ,85301,33.5207722,-112.189044,1,1,Separated,1,2882054522,1964-08-13
339,339,0,Dorinda,Trail,9222 Sandra Grace Road,,Southport,FL,32409,30.317219,-85.615911,1,1,Married,0,4260774824,1949-03-18
340,340,0,John,Pipkin,4 Eastview Lane,,Savannah,GA,31410,32.000805,-80.96586099999999,0,4,Divorced,0,7352868142,1988-11-19
341,341,3,David,Forbes,503 Blackwood Terrace Southeast,,Calhoun,GA,30701,34.459017,-84.914659,0,0,Divorced,0,6297451852,1992-07-11
342,342,1,Joanne,King,1108 Slater Street,,Santa Rosa,CA,95404,38.451184,-122.715459,0,2,Widowed,1,4138793058,1948-11-28
343,343,0,Merri,Lashua,8043 Cranberry Street,#APT 000001,Anchorage,AK,99502,61.14769579999999,-149.9369466,1,4,Single,1,2644802643,1966-10-04
344,344,2,Cindy,Vincent,3483 Canyon Creek Drive,,San Jose,CA,95132,37.414296,-121.846876,1,0,Divorced,1,3349528012,1979-09-08
345,345,3,Hannah,Kowalski,1026 Orchard Avenue,,Louisville,KY,40213,38.1687304,-85.71964659999999,1,2,Divorced,1,9796488617,1958-07-18
346,346,3,Rose,Rodriguez,8671 West 78th Circle,,Arvada,CO,80005,39.837775,-105.095247,1,4,Separated,1,6466960569,1960-08-24
347,347,2,Thomas,Lujan,9912 Shirewick Way,,Louisville,KY,40272,38.111074,-85.888532,1,3,Separated,0,0333289830,1998-06-19
348,348,1,Thomas,Labelle,7809 Highway 2302,,Panama City,FL,32409,30.289833,-85.64659999999999,0,3,Divorced,1,0754008869,1989-02-19
349,349,3,James,Senff,217 West Congress Street,,Savannah,GA,31401,32.0803282,-81.0943638,1,2,Single,1,7294433134,1954-07-04
350,350,0,John,Hesse,1112 Flat Rock Road,,Louisville,KY,40245,38.251812,-85.43454,1,1,Single,0,5266085497,1976-09-15
351,351,2,Mack,Pilkington,4807 North Grove Avenue,,Warr Acres,OK,73122,35.5203601,-97.6147122,1,1,Single,1,6201035558,1989-11-01
352,352,1,Priscilla,Dominique,12493 West 84th Circle,,Arvada,CO,80005,39.850675,-105.1410626,1,4,Single,0,4734209690,1995-11-12
353,353,0,Amy,Coffman,6342 West Wheeler Road,,Fayetteville,AR,72704,36.108871,-94.251505,0,2,Separated,1,8840450747,1998-02-22
354,354,0,Alicia,Allen,4201 Georgia Avenue Northwest,,Washington,DC,20011,38.942041,-77.02531499999999,1,0,Widowed,1,2838818807,1956-11-17
355,355,1,Joe,Sommerfield,7550 Kline Drive,,Arvada,CO,80005,39.8342031,-105.1106565,0,4,Married,0,1487232897,1978-07-21
356,356,0,Rosa,Long,60 Montgomery Street,#3,Springfield,MA,01151,42.1564515,-72.4948435,0,2,Single,1,6804788949,1975-08-23
357,357,0,Terry,Miller,1644 New Jersey Avenue Northwest,,Washington,DC,20001,38.91233,-77.017736,1,0,Widowed,0,9419397307,1996-08-12
358,358,3,James,Blair,9 Montello Street,#11,Brockton,MA,02301,42.0855398,-71.0173809,0,4,Widowed,1,8554265212,1983-12-04
359,359,1,Lydia,Morgret,2335 Orchard View Lane,,Escondido,CA,92027,33.119461,-117.007959,1,3,Married,1,5074924695,1941-03-14
360,360,3,Rachel,Rodriguez,7124 West Morrow Drive,,Glendale,AZ,85308,33.6547986,-112.2129638,1,4,Widowed,1,2033349725,1986-07-23
361,361,2,Tricia,Sweeney,1744 Shoreham Drive,,Montgomery,AL,36106,32.355319,-86.247883,0,4,Married,1,5343788193,1953-06-21
362,362,0,David,Burke,109 High Street,,Manchester,CT,06040,41.76899239999999,-72.5345151,0,4,Divorced,0,9299991158,1958-12-27
363,363,1,Richard,Pearson,2 Ellenwood Street,,Barre,VT,05641,44.161667,-72.51102399999999,1,3,Single,1,8463135758,1966-05-05
364,364,2,Jean,Fletcher,60 Downey Drive,,Manchester,CT,06040,41.7786337,-72.5757232,1,3,Widowed,0,6338196060,1960-04-09
365,365,2,John,Brunner,2311 West Lawson Street,,Fayetteville,AR,72703,36.080959,-94.19133699999999,0,2,Separated,1,8957671398,1949-09-19
366,366,3,Tracy,Underland,207 Joe Street,,Farmington,AR,72730,36.04106830000001,-94.2313793,0,0,Married,0,3111624271,1974-12-10
367,367,3,Ann,Ellison,606 National Street,#306,Fayetteville,AR,72701,36.0534454,-94.167263,1,1,Divorced,0,6544144767,1996-09-20
368,368,0,Michael,Moran,1500 South Division Street,,Guthrie,OK,73044,35.8626829,-97.425072,0,2,Single,1,0735149620,1958-07-13
369,369,2,David,Melancon,4039 Pipeline Road,,Panama City,FL,32404,30.222002,-85.591729,0,3,Divorced,1,0817229642,1995-02-25
370,370,1,Rena,Curry,7003 9th Street Northwest,,Washington,DC,20012,38.9749667,-77.0253871,0,3,Single,1,8167790048,1968-06-20
371,371,0,Willie,Wahlen,2931 Shady Oaks Drive,,Evans,CO,80620,40.384469,-104.726478,0,1,Divorced,0,8430105151,1985-07-13
372,372,2,Stacie,Mckibben,57 Pierpoint Avenue,,Rutland,VT,05701,43.610605,-72.99176059999999,0,2,Divorced,1,5261524989,1998-01-20
373,373,3,James,Wade,12300 Apache Avenue,#107,Savannah,GA,31419,31.976364,-81.16868699999999,1,2,Married,0,8440103183,1995-02-23
374,374,0,Lisa,Jackson,8300 Dover Way,,Arvada,CO,80005,39.847382,-105.093116,1,4,Single,1,2737125973,1945-07-16
375,375,2,Michelle,Larimer,31250 Courthouse Drive,,Union City,CA,94587,37.60187639999999,-122.0648031,0,4,Separated,1,0544210281,1975-10-09
